geneID	x	y	MIDCount	cell
Pbx1	29684	19282	2	312163
Pbx1	28073	19038	1	290185
Pbx1	24577	13109	1	231179
Pbx1	16038	19335	1	119068
Pbx1	24165	25864	1	223535
Pbx1	30323	14244	1	319787
Pbx1	17132	23812	1	136277
Pbx1	30741	15723	1	324440
Pbx1	14634	24502	1	97039
Pbx1	26636	12194	1	268956
Mgst3	8944	19997	1	18983
Mgst3	19042	13774	1	159295
Dedd	23616	13584	1	213420
Mgst3	16224	20255	1	122055
Mgst3	25142	25442	1	241576
Mgst3	21611	9934	1	181512
Aldh9a1	28709	16338	1	299283
Aldh9a1	15036	12649	1	103418
Aldh9a1	26450	23816	1	266000
Aldh9a1	16089	20255	1	119996
Aldh9a1	17688	19112	1	144554
Tmco1	26214	10095	1	261904
Tmco1	26340	25086	1	263916
Cox20	31150	14296	1	328588
Tmco1	15315	23283	1	107953
Tmco1	25073	9915	1	240322
Tmco1	30075	20745	1	317108
Uck2	16411	16641	1	124850
Uck2	26170	13062	1	260860
Uck2	31001	13926	1	327055
Fam78b	17542	14506	1	142472
Fam78b	20026	15963	1	166933
Pogk	26934	23598	1	273820
Pogk	30585	20140	1	322601
Tada1	32365	19041	1	336474
Tada1	23191	12774	1	205363
Tada1	22462	26068	1	192099
Tada1	25413	24201	1	247015
Ildr2	26260	13236	1	262712
Ildr2	14518	21831	1	95234
Gpa33	12442	21912	1	64681
Dusp27	14428	16682	1	93889
Dusp27	20133	15853	1	167737
Gm26665	29620	22534	1	311261
Pou2f1	30898	22042	1	326195
Pou2f1	21601	13066	1	181289
Cd247	28556	18139	1	297234
Cd247	27367	23545	1	280448
Pou2f1	30503	20895	1	321735
Pou2f1	29268	19879	1	307029
Pou2f1	31060	18790	1	327766
Cd247	30216	15881	1	318591
Cd247	13927	12288	1	86189
Cd247	15220	22599	1	106474
Cd247	29341	22617	1	307804
Cd247	24426	13090	1	228099
Cd247	23777	10199	1	216588
Cd247	26344	10187	1	264129
Cd247	16562	22607	1	127076
Cd247	13132	17306	1	74348
Cd247	28513	16471	1	296448
Cd247	22590	9874	1	194326
Cd247	18206	21141	1	151762
Cd247	16815	18795	1	130997
Cd247	27345	18528	1	279807
Cd247	15328	23218	1	108075
Cd247	19850	18901	1	165225
Cd247	16232	13661	1	121902
Cd247	25624	13097	1	251167
Cd247	20241	15859	1	168692
Cd247	30418	21195	1	320795
Cd247	29393	19984	1	308412
Cd247	17720	19268	1	145434
Cd247	15632	21287	1	113027
Creg1	17557	19511	1	142698
Creg1	13902	24398	1	85886
Rcsd1	29854	19662	1	314210
Rcsd1	18844	9968	1	157786
Mpzl1	26093	17248	1	259709
Mpzl1	24161	25812	1	223385
Mpzl1	24976	13357	1	238767
Mpzl1	18669	13638	1	156429
Mpzl1	17438	21992	1	141035
Mpzl1	23029	21518	1	202470
Mpzl1	13292	22243	1	76758
Mpzl1	26342	12124	1	264197
Mpzl1	15790	19641	1	115371
Mpc2	11706	10982	1	52920
Mpc2	28864	18965	1	301388
Mpc2	29424	21843	1	308700
Mpc2	26945	21892	1	273875
Mpc2	28754	16260	1	299951
Mpc2	25694	23713	1	252603
Mpc2	32100	15745	1	335404
Dcaf6	16840	15787	1	131351
Tiprl	28526	18506	1	296747
Tiprl	19373	18961	1	161717
Tiprl	10885	13957	1	41566
Tiprl	25999	23903	1	257979
Tiprl	28438	16552	1	295303
Tiprl	28354	20046	1	294194
Tiprl	20118	15843	1	167737
Sft2d2	14942	16558	1	101871
Sft2d2	24125	10146	1	222888
Dcaf6	16292	14979	1	123152
Tbx19	25569	9947	1	250648
Dpt	28538	22369	1	296753
Dpt	25353	21554	1	245860
Dpt	25791	17962	1	254104
Dpt	25457	11847	1	247658
Atp1b1	25436	21664	1	247652
Atp1b1	29159	15973	1	305375
Atp1b1	31744	16337	1	333343
Traf5	28330	15029	1	293636
Nme7	25628	13170	1	251720
Nme7	26220	10097	1	261904
Nme7	20597	18759	1	172024
Nme7	23185	13463	1	205446
Nme7	25301	24111	1	245068
Nme7	23225	21475	1	206022
Nme7	24262	9760	1	224864
Nme7	26401	12119	1	265280
Blzf1	29692	19356	1	312147
Ccdc181	30691	13440	1	323696
Slc19a2	29157	16285	1	305406
BC055324	28355	15179	1	293855
Kifap3	23205	13093	1	205701
Kifap3	25174	26028	1	242472
Kifap3	13965	22305	1	86881
Kifap3	26878	12960	1	273043
Kifap3	15884	17244	1	116947
Kifap3	13201	13084	1	75469
Kifap3	7911	13448	1	9851
Kctd3	19303	18813	1	161228
Kifap3	17512	13151	1	141976
Kifap3	29386	20291	1	308279
Kifap3	16777	23138	1	130175
Gorab	26161	23072	1	261041
Prrx1	16873	23101	1	132040
Prrx1	22865	24481	1	199334
Prrx1	17573	22755	1	143090
Prrx1	30970	21941	1	326685
Prrx1	29271	16702	1	306996
Prrx1	31232	14843	1	329165
Prrx1	29967	15581	1	315586
Cd34	17263	19638	1	138323
Prrx1	15955	19332	1	118049
Prrx1	14643	22037	1	97308
Prrx1	19907	13833	1	165656
Prrx1	13712	23868	1	83000
Prrx1	29521	12077	1	309901
Prrx1	13455	22310	1	78818
Fmo1	22829	21682	1	199412
Fmo1	24407	21455	1	227930
Prrc2c	19490	13514	1	162404
Prrc2c	28112	22171	1	290452
Prrc2c	27521	21989	1	282357
Prrc2c	28719	15733	1	299401
Prrc2c	24480	10433	1	229215
Prrc2c	21780	19835	1	183001
Prrc2c	28631	22409	1	298287
Prrc2c	29946	15258	1	314978
Prrc2c	31304	14041	1	329952
Prrc2c	14947	19895	1	101911
Prrc2c	27329	21911	1	279692
Prrc2c	10577	23657	1	37494
Prrc2c	18056	20978	1	149873
Prrc2c	21837	9937	1	183584
Vamp4	25318	11944	1	245217
Vamp4	32005	16955	1	335030
Vamp4	28670	11435	1	298201
Vamp4	23593	12825	1	212786
Mettl13	25286	12393	1	244727
Dnm3os	15682	15334	1	113907
Dnm3os	24016	25880	1	220299
Dnm3os	30939	17903	1	326504
Dnm3os	31100	20396	1	328053
Dnm3	28717	15733	1	299401
Dnm3	12739	23602	1	68701
Dnm3	17823	20193	1	146672
Dnm3	13125	17450	1	74493
Pigc	28533	22375	1	296753
Pigc	20207	13974	1	168509
Pigc	24915	26329	1	237378
Suco	16788	20601	1	130654
Suco	12873	23027	1	70951
Suco	15803	23607	1	115691
Suco	24967	26239	2	238524
Suco	22915	13812	1	200502
Prdx6	14656	13319	1	97344
Prdx6	14022	10633	1	87488
Prdx6	28282	13342	1	293190
Prdx6	28518	16469	1	296448
Prdx6	30466	21397	1	321405
Prdx6	30736	15728	1	324440
Prdx6	27501	17936	1	282301
Prdx6	20522	9963	1	171322
Prdx6	26988	23403	2	274541
Prdx6	28330	15036	1	293636
Prdx6	31370	14229	1	330536
Prdx6	26435	23838	1	266000
Prdx6	28912	20400	1	302235
Prdx6	13386	15530	1	77954
Klhl20	24899	25998	1	237021
Klhl20	24138	13948	1	222782
Cenpl	16763	20774	1	129975
Cenpl	13838	24022	2	85004
Dars2	20028	19129	1	166751
Zbtb37	18234	21038	1	152035
Zbtb37	8789	13088	1	17481
Zbtb37	27545	14438	1	282674
Serpinc1	19951	17827	1	166072
Rc3h1	26395	10190	1	264773
Rc3h1	24431	22617	1	228544
Rc3h1	30788	14453	1	324950
Rc3h1	30040	14985	1	316580
Rabgap1l	13201	20007	1	75509
Rabgap1l	32357	16831	1	336464
Rabgap1l	27424	22119	1	281126
Rabgap1l	28095	22284	1	290553
Rabgap1l	16148	20110	1	121060
Cacybp	28346	18299	1	294210
Cacybp	29181	22427	1	305537
Cacybp	25023	24737	1	239555
Cacybp	27450	13163	1	281298
Cacybp	28704	22073	1	299277
Cacybp	22706	25906	1	196567
Cacybp	29361	19947	1	307972
Cacybp	20357	13558	1	169855
Cacybp	12836	19734	1	70206
Cacybp	24552	13298	1	230686
Cacybp	30079	14983	1	317021
Cacybp	25362	24584	1	246154
Cacybp	27918	19549	1	287963
Cacybp	14611	24476	1	97039
Cacybp	14479	20245	1	94783
Cacybp	24335	25649	1	226741
Mrps14	26315	17975	1	264002
Mrps14	16388	14751	1	124279
Mrps14	24326	13656	1	226449
Mrps14	29870	19381	1	314714
Mrps14	30160	20165	1	317970
Tnr	23915	13873	1	218822
Cop1	25469	9978	1	248278
Cop1	31262	20376	1	329423
Cop1	12043	17239	1	58596
Cop1	30464	18808	1	321243
Pappa2	15069	16553	1	103743
Astn1	23924	14205	1	218903
Astn1	21049	10228	1	176312
Astn1	30688	17677	1	323874
Astn1	18393	20941	1	153976
Brinp2	20384	13402	1	170009
Sec16b	16201	15233	1	121730
Sec16b	28150	22297	1	291206
Rasal2	13236	18424	1	75839
Rasal2	23509	26061	1	211500
Rasal2	15440	24679	1	109784
Rasal2	18043	18556	1	149903
Rasal2	30430	15928	1	320924
Rasal2	6941	16422	1	3154
Rasal2	26787	24032	1	271511
Rasal2	31130	16790	1	328290
Angptl1	28925	20404	1	302235
Angptl1	31688	15511	1	332936
Angptl1	24171	24297	1	223569
Ralgps2	15876	21503	1	116742
Ralgps2	28438	13254	1	295501
Ralgps2	31996	20215	1	334959
Ralgps2	30461	15646	1	321343
Fam20b	30442	15648	1	321343
Fam20b	17595	21358	1	143447
Fam20b	28055	17928	1	289899
Fam20b	19639	18934	1	163501
Abl2	21653	10651	1	181663
Abl2	31078	18783	1	327766
Gm10031	12417	23336	1	64150
Gm10031	21645	13508	1	181760
Gm10031	31815	17672	1	333830
Soat1	28355	16313	1	294542
Soat1	19962	10644	1	166081
Soat1	28484	16203	2	295925
Soat1	20194	13616	1	168373
Axdnd1	17123	20343	1	135931
Axdnd1	30043	17367	1	316487
Axdnd1	17685	23185	1	144534
Axdnd1	24438	13102	1	228099
Axdnd1	15722	17076	1	114399
Axdnd1	16467	23911	1	125672
Axdnd1	29085	22459	1	304555
Axdnd1	13329	24055	1	77358
Axdnd1	28496	16474	1	296448
Axdnd1	15926	20206	1	117543
Axdnd1	16801	19818	1	131014
Axdnd1	28889	15977	1	301690
Axdnd1	31216	14878	1	329091
Axdnd1	13947	20318	1	86570
Axdnd1	21565	9929	1	180990
Axdnd1	30610	14347	1	322788
Axdnd1	17924	10758	1	148323
Axdnd1	29439	20361	2	309133
Axdnd1	15763	19767	1	114999
Axdnd1	31953	15593	1	334660
Axdnd1	27290	13940	1	279193
Axdnd1	28606	18311	1	297657
Axdnd1	29480	16478	1	309598
Axdnd1	15665	19692	1	113396
Axdnd1	30701	13404	1	323696
Axdnd1	9234	12923	1	21902
Axdnd1	30527	20832	1	321899
Axdnd1	16768	14288	1	130165
Rabgap1l	25690	21690	1	252412
Axdnd1	10573	23659	1	37494
Axdnd1	25487	21649	1	248592
Axdnd1	25172	24649	1	242191
Axdnd1	14377	17079	1	92999
Axdnd1	10580	23655	1	37494
Axdnd1	14077	14361	1	88309
Axdnd1	19909	13819	1	165656
Axdnd1	15259	13061	1	106917
Axdnd1	31108	21755	1	328156
Axdnd1	14308	23794	1	92319
Axdnd1	24699	9912	1	233453
Axdnd1	27195	13334	1	277855
Axdnd1	17600	15757	1	143373
Axdnd1	21544	10713	1	180653
Axdnd1	24882	26004	1	237021
Axdnd1	18186	13891	1	151570
Axdnd1	21523	10717	1	180653
Axdnd1	13690	22542	1	82166
Axdnd1	27417	22118	1	281126
Axdnd1	30667	19547	1	323656
Axdnd1	27964	22221	1	288712
Axdnd1	28715	14793	1	299383
Axdnd1	29960	21425	1	315406
Axdnd1	26965	10419	1	274255
Axdnd1	28345	16211	1	294005
Axdnd1	28122	21453	1	290996
Axdnd1	31137	14823	1	328422
Axdnd1	18911	10696	1	158300
Axdnd1	13306	21767	1	76827
Axdnd1	25141	25442	1	241576
Axdnd1	30995	14629	1	327142
Axdnd1	25579	25612	1	250309
Axdnd1	21967	13810	1	184873
Axdnd1	19550	10708	1	162948
Axdnd1	13720	24281	1	83063
Axdnd1	22039	9888	1	185922
Axdnd1	22924	13637	1	200676
Axdnd1	28250	15152	1	292730
Axdnd1	23335	12883	1	208213
Axdnd1	32054	15571	1	335159
Axdnd1	19898	10565	1	165666
Axdnd1	27618	14023	1	283770
Axdnd1	17160	20898	1	136806
Prdx6	23483	12966	1	211076
Axdnd1	26836	18296	1	272439
Dcaf6	9495	14283	1	24772
Axdnd1	16809	23242	1	131090
Axdnd1	29020	16998	1	303456
Axdnd1	9889	16872	1	28780
Axdnd1	14565	23675	1	95913
Axdnd1	29044	15980	1	303850
Axdnd1	16670	23953	1	128819
Axdnd1	30312	14242	1	319787
Axdnd1	30868	21298	1	325668
Axdnd1	21797	13907	1	183107
Axdnd1	16138	23322	1	120775
Axdnd1	30849	16311	1	325644
Axdnd1	30423	15773	1	320766
Axdnd1	13120	19483	1	74469
Axdnd1	28756	16249	1	299951
Axdnd1	21122	10011	1	177090
Axdnd1	22603	21293	1	194891
Gm2000	13195	20016	1	75509
Axdnd1	29055	15745	1	303849
Axdnd1	30215	15879	1	318591
Axdnd1	13618	20314	1	81108
Axdnd1	29418	19822	1	308886
Axdnd1	18433	10547	1	154351
Axdnd1	22719	21307	1	196624
Axdnd1	6559	17739	1	1171
Axdnd1	28078	21175	1	290229
Axdnd1	13352	21889	1	77512
Gm2000	13557	16319	1	80444
Axdnd1	29174	16320	1	305611
Axdnd1	29784	19512	1	313473
Gm2000	15934	19261	1	117695
Gm2000	27228	17976	1	278380
Gm2000	30229	18881	1	319008
Gm2000	29956	15581	1	315586
Gm2000	29550	18423	1	310390
Gm2000	28897	15662	1	301716
Gm2000	28158	22310	1	291206
Gm2000	20262	15876	1	168864
Gm2000	26906	23410	1	273394
Gm2000	26230	10090	1	261904
Gm2000	23762	13758	1	215820
Gm2000	29965	21412	1	315406
Gm2000	24115	22738	1	222597
Axdnd1	28765	16132	1	300064
Kifap3	18979	17904	1	158742
Gm2000	20516	13550	1	171420
Gm2000	24078	25820	1	221509
Gm2000	16610	10501	1	127980
Gm2000	13227	17252	1	75746
Axdnd1	12448	22821	1	64664
Gm2000	14430	24395	1	94014
Axdnd1	28670	15435	1	298640
Gm2000	28915	19062	1	301859
Gm2000	21516	12407	1	180525
Gm2000	28086	19048	1	290185
Gm2000	27418	22052	1	281164
Axdnd1	29861	21321	1	314271
Gm2000	27957	15478	1	288249
Gm2000	24249	9750	1	224864
Gm2000	30508	20828	1	321899
Gm2000	31198	14651	1	328800
Gm2000	13523	17852	1	79845
Gm2000	13320	18530	1	77087
Gm2000	25712	17268	1	252598
Gm2000	18989	18715	1	158745
Gm2000	29925	16652	1	315069
Gm2000	12368	22878	1	63199
Gm2000	30250	14560	1	318902
Gm2000	26519	21929	1	267043
Gm2000	14645	14759	1	97122
Gm2000	19857	19039	1	165372
Gm2000	25681	21686	1	252412
Gm2000	28496	16474	1	296448
Gm2000	23284	25482	1	207596
Gm2000	12503	21842	1	65351
Gm2000	25052	12973	1	240327
Gm2000	22765	14145	1	197596
Gm2000	29569	19358	1	310749
Gm2000	29562	18438	1	310390
Gm2000	18668	13762	1	156430
Gm2000	26475	10315	1	266468
Gm2000	31108	21755	1	328156
Gm2000	26820	21958	1	272111
Gm2000	27642	10730	1	283993
Gm2000	13693	22541	1	82166
Gm2000	28681	16466	1	298671
Gm2000	18983	17923	1	158742
Gm2000	14861	10008	1	100579
Gm2000	30028	17358	1	316487
Gm2000	15097	24205	1	104278
Gm2000	18345	14533	1	153256
Gm2000	15949	22047	1	117697
Gm2000	26681	18162	1	269953
Gm2000	13990	23577	1	87299
Gm2000	26692	18181	1	269953
Gm2000	16205	15239	1	121730
Gm2000	21548	13407	1	180820
Gm2000	6515	19220	1	1012
Gm2000	28442	19511	1	295252
Gm2000	17098	10352	1	135513
Gm2000	20365	10431	1	169962
Gm2000	14467	22564	1	94745
Gm2000	23996	12458	1	220073
Gm2000	27321	24069	1	279560
Gm2000	18910	9933	1	158259
Gm2000	16750	20761	1	129975
Gm2000	24788	11750	1	234895
Gm2000	26341	25067	1	264028
Gm2000	32054	15571	1	335159
Gm2000	24283	25607	1	225826
Gm2000	16140	21936	1	120805
Gm2000	14207	15972	1	90663
Gm2000	28180	15408	1	291728
Gm2000	14906	16791	1	101527
Gm2000	24476	24642	1	228697
Gm2000	28386	13139	1	294484
Gm2000	16285	14963	1	123152
Gm2000	16139	23326	3	120775
Gm2000	19605	12723	1	163182
Gm2000	30657	15774	1	323574
Gm2000	15544	13019	1	111837
Gm2000	29257	20997	1	306849
Gm2000	12788	16480	1	69739
Gm2000	31169	18011	1	328670
Gm2000	23932	9786	1	219097
Gm2000	30345	19576	1	319960
Gm2000	14317	13286	1	92164
Gm2000	17686	22987	1	144954
Gm2000	15661	19895	1	113397
Gm2000	26344	23276	1	264091
Gm2000	26847	12286	1	272498
Gm2000	27893	22253	1	287484
Gm2000	21734	25342	1	182349
Gm2000	23637	26209	1	213936
Gm2000	32386	17281	1	336532
Gm2000	28919	20415	1	302235
Gm2000	31747	15524	1	333457
Gm2000	16910	20462	1	132790
Gm2000	24867	25972	1	236488
Gm2000	25158	23771	1	241951
Gm2000	15920	23720	1	117322
Gm2000	26004	24389	2	258538
Gm2000	13678	22537	1	82166
Gm2000	14153	14148	1	89533
Gm2000	28229	13233	1	292297
Gm2000	26993	24418	1	274459
Gm2000	26590	24400	1	268364
Gm2000	20202	13626	1	168373
Gm2000	8073	16260	1	11663
Gm2000	28044	17971	1	289676
Gm2000	25893	12689	1	256054
Gm2000	29523	18587	1	310136
Gm2000	11234	23804	1	46112
Gm2000	12838	19620	1	70244
Gm2000	29277	15329	1	306885
Gm2000	30859	16313	1	325644
Gm2000	22743	12118	1	196927
Gm2000	21591	13001	1	181140
Gm2000	20496	9946	1	170981
Gm2000	31220	14488	1	329057
Gm2000	15839	14834	1	116053
Pfdn2	21421	18660	1	179738
Gm2000	26616	21879	1	268709
Gm2000	28556	16045	1	297204
Gm2000	29567	12174	1	310732
Gm2000	14386	17077	1	92999
Gm2000	30744	13143	1	324574
Gm2000	13455	21044	1	78704
Gm2000	27962	14982	1	288453
Gm2000	28272	18220	1	292906
Gm2000	29520	18789	1	310063
Gm2000	20310	10951	1	169421
Gm2000	9890	16541	1	29113
Gm2000	15800	17133	1	115627
Gm2000	27928	14574	1	287827
Gm2000	22630	21282	1	194891
Gm2000	24477	13719	1	229589
Gm2000	24250	13414	1	225026
Gm2000	26167	23031	1	261089
Gm2000	16109	15048	1	120382
Gm2000	9520	22658	1	25041
Gm2000	24696	9888	1	233294
Gm2000	18891	10738	1	158036
Gm2000	14448	22155	1	94152
Gm2000	21565	9929	1	180990
Gm2000	29490	21882	1	309781
Gm2000	26268	18251	1	263042
Gm2000	14707	21486	1	98131
Gm2000	26217	10085	1	261904
Gm2000	23181	12763	1	205363
Gm2000	15476	23835	1	110535
Gm2000	28659	16458	1	298671
Gm2000	25742	17563	1	253377
Gm2000	14203	14423	1	90164
Gm2000	26819	12406	1	272096
Gm2000	20437	18680	2	170483
Gm2000	27122	20564	1	276773
Gm2000	17923	10744	1	148323
Gm2000	14383	13322	1	93235
Gm2000	16094	20254	1	119996
Gm2000	22870	21675	1	199412
Gm2000	25787	17233	1	253947
Gm2000	14417	23824	2	93506
Gm2000	29616	16460	1	311202
Gm2000	17509	17364	1	141878
Gm2000	20968	13219	1	175557
Gm2000	24119	9857	2	222777
Gm2000	30087	20658	1	317257
Gm2000	21244	13288	1	178191
Gm2000	30709	19740	1	324040
Gm2000	29374	16355	1	308029
Gm2000	24228	25692	1	224732
Gm2000	24575	21311	1	230908
Gm2000	25692	17335	1	252294
Gm2000	11306	11978	1	47254
Gm2000	14202	14414	1	90164
Gm2000	15988	14783	1	118489
Gm2000	29102	22457	1	304555
Gm2000	28094	14884	1	290545
Gm2000	12877	19835	1	70930
Gm2000	17803	14128	1	146508
Gm2000	28155	13436	1	291495
Gm2000	15734	15419	1	114470
Gm2000	32012	16941	1	335030
Gm2000	14121	20014	1	89055
Gm2000	24061	10001	1	221491
Gm2000	22021	13362	1	185728
Gm2000	27057	22062	1	275711
Gm2000	26520	24368	1	267105
Gm2000	30247	19366	1	318974
Gm2000	22582	26395	1	194291
Gm2000	17972	18632	1	149024
Gm2000	24826	26053	1	235698
Gm2000	23875	25969	1	218023
Gm2000	28014	15459	1	289256
Gm2000	24542	25602	1	230563
Gm2000	15908	13719	1	117119
Gm2000	24930	13297	1	237734
Gm2000	16639	14074	1	128145
Gm2000	30419	15930	1	320924
Gm2000	6635	19301	1	1520
Gm2000	27417	22118	1	281126
Gm2000	16937	15760	1	133040
Gm2000	16795	20591	1	130654
Gm2000	23431	13467	1	209640
Gm2000	24676	11961	1	232739
Gm2000	24858	25972	1	236488
Gm2000	11502	11526	1	49569
Gm2000	31234	14846	1	329165
Gm2000	25023	24867	1	239590
Gm2000	10666	14421	1	38933
Gm2000	18772	14023	1	157226
Gm2000	24497	25479	1	229654
Gm2000	17672	24125	1	144831
Gm2000	6495	17631	1	902
Gm2000	30809	17639	1	325236
Gm2000	19243	18730	1	160747
Gm2000	28336	15174	1	293855
Gm2000	27158	18694	1	277561
Gm2000	22588	9871	1	194326
Gm2000	22808	13388	1	198356
Gm2000	15089	24624	1	104221
Gm2000	16289	15209	1	123124
Gm2000	29798	16430	1	313431
Gm2000	20692	19330	1	173011
Tor1aip2	29164	11654	1	305423
Tor1aip2	12568	20163	1	66101
Tor1aip2	28562	16046	1	297204
Tor1aip2	25185	25150	1	242290
Tor1aip2	28503	16253	1	296218
Tor1aip2	24129	13002	1	222720
Tor1aip1	12790	22927	1	69439
Tor1aip1	25082	9877	1	240467
Tor1aip1	22560	15291	1	193771
Tor1aip1	13538	24133	1	80441
Cep350	20806	9964	1	173978
Cep350	16446	20491	1	125667
Cep350	24330	13429	1	226999
Qsox1	24432	14401	1	228591
Acbd6	22920	21224	1	200417
Acbd6	29521	18786	1	310063
Acbd6	14935	16553	1	101871
Acbd6	28360	15691	1	294027
Xpr1	23087	12068	1	203660
Xpr1	6559	17744	1	1171
Xpr1	30339	22305	1	319908
Xpr1	16474	20856	1	125728
Xpr1	23440	13196	1	210103
Xpr1	9672	20745	1	26770
Prrc2c	29303	19761	1	307227
Xpr1	26707	23449	1	270239
BC034090	28747	19103	1	299694
Stx6	12150	17546	1	60246
Stx6	32001	17912	1	334941
Cacna1e	31095	14164	1	327912
Glul	25640	24591	1	251689
Glul	17836	14166	1	147092
Glul	30876	14540	1	325703
Glul	22592	9865	1	194326
Glul	28351	19393	1	294142
Glul	26519	21927	1	267043
Glul	29944	19523	1	315203
Rnasel	32462	17491	1	336705
Rgs16	31000	13922	1	327055
Rgs16	26772	10400	1	271403
Rgs8	29103	15562	1	304533
Npl	16371	24775	1	124219
Dhx9	30520	12924	1	321737
Dhx9	13178	21772	1	75622
Dhx9	29630	20355	1	311525
Dhx9	14529	22864	1	95364
Dhx9	29284	16689	1	306996
Dhx9	21129	9965	1	177090
Dhx9	8630	22924	1	16103
Dhx9	26138	21842	1	260499
Dhx9	28026	15466	1	289256
Dhx9	17118	20358	1	135931
Dhx9	12477	20551	1	65010
Dhx9	14935	20592	1	101792
Dhx9	23047	25287	1	202496
Dhx9	14725	14771	1	98302
Dhx9	20257	13948	1	169128
Dhx9	16758	24168	1	130365
Lamc1	16680	20728	1	128780
Lamc1	18462	18613	1	154698
Lamc1	12917	17652	1	71415
Lamc1	12448	22825	1	64664
Lamc1	18096	20955	1	150467
Lamc1	27109	23612	1	276498
Lamc1	23739	26065	1	215621
Lamc1	17097	22694	1	135751
Lamc1	31019	16668	1	327574
Lamc1	18255	21843	1	152315
Lamc1	26405	22973	1	264895
Lamc1	13967	22301	1	86881
Lamc1	13544	20293	1	80333
Lamc1	25066	12991	1	240327
Lamc1	8603	22923	1	16103
Lamc1	24189	10369	1	223888
Lamc1	29397	19958	1	308412
Lamc1	25292	23773	1	244665
Lamc1	27527	14436	1	282674
Lamc1	29581	17648	1	310906
Lamc1	14649	19711	1	97108
Lamc1	17350	21203	1	139532
Lamc1	13530	10500	1	79836
Lamc1	20115	19003	2	167571
Nmnat2	22666	25546	1	195742
Smg7	6381	17010	1	615
Smg7	16957	22630	1	132985
Smg7	29009	17302	1	303457
Smg7	15260	15263	1	106863
Ncf2	30681	18907	1	323720
Arpc5	28580	18137	1	297234
Arpc5	27964	15311	1	288682
Arpc5	32137	16026	1	335656
Arpc5	27510	21987	1	282357
Arpc5	29170	11651	1	305423
Arpc5	24656	13779	1	232481
Arpc5	21610	12370	1	181476
Arpc5	15991	14790	1	118489
Arpc5	32487	18129	1	336783
Arpc5	31382	14595	1	330557
Arpc5	12477	21868	1	64903
Arpc5	24745	12780	1	233932
Rgl1	14252	21223	1	91082
Rgl1	23991	25939	1	220089
Rgl1	28132	14940	1	291004
Rgl1	23831	26284	1	217064
Rgl1	29397	20394	1	308528
Rgl1	29272	20598	1	306987
Rgl1	30159	19705	1	318015
Tsen15	27369	23713	1	280426
Tsen15	18411	18463	1	154097
Tsen15	22570	23794	1	194049
1700025G04Rik	22548	21251	1	193742
1700025G04Rik	21800	13909	1	183107
1700025G04Rik	28253	15145	1	292730
1700025G04Rik	9817	23608	1	28223
1700025G04Rik	29524	17599	1	310036
Edem3	24163	25813	1	223385
Edem3	24899	25641	1	237203
Edem3	20065	10492	1	167253
Fam129a	29119	15821	1	305116
Fam129a	20228	15843	1	168692
Fam129a	16020	20025	1	118706
Fam129a	19847	10666	1	165234
Rnf2	29004	17011	1	303456
Rnf2	16362	23398	1	124080
Rnf2	26719	21928	1	270399
Rnf2	31756	20785	1	333406
Rnf2	23784	9749	1	216497
Rnf2	23276	25484	1	207596
Rnf2	26381	18227	1	264931
Rnf2	7532	21501	1	6665
Rnf2	20089	9976	1	167459
Rnf2	14012	19931	1	87374
Rnf2	15667	13834	1	113463
Rnf2	14922	16637	1	101584
Trmt1l	30305	19799	2	319573
Trmt1l	21458	19901	1	180116
Swt1	28318	18175	1	293595
Swt1	7103	20765	1	4221
Ivns1abp	28149	15710	1	291242
Ivns1abp	19217	17686	1	160605
Ivns1abp	28679	11284	1	299025
Ivns1abp	25746	17250	1	253457
Ivns1abp	17688	22963	1	144954
Ivns1abp	27199	23271	2	277594
Ivns1abp	20343	19153	1	169854
Ivns1abp	27922	14548	1	287827
Ivns1abp	14822	17319	1	99997
Ivns1abp	29008	15773	1	303284
Ivns1abp	15593	16850	1	112285
Ivns1abp	19935	13469	1	165902
Ivns1abp	31225	14870	1	329165
Ivns1abp	17936	19728	1	148870
Ivns1abp	29177	22466	1	305632
Gm10138	26881	23421	1	273132
Hmcn1	16359	23407	1	124080
Hmcn1	15917	12890	1	117375
Hmcn1	16302	23219	1	123018
Hmcn1	10963	11957	1	42641
Hmcn1	14949	23911	1	101991
